,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,0.01,0.009468170829975826,0.010127084988085783,0.009933445912387007,0.008535850572404097,0.007545271629778672,0.006389776357827476,0.00495884161459883,0.004973183812774257,0.003066271018793274,0.002622289460413515,0.0017130189439742039,0.0016655236602331734,0.001094963169420665,0.0010785371114815179,0.0007866273352999017,0.0012912197059992054,0.0007053607416364369,0.0012989608313349321,0.0019914368216668327,0.0011978438810141745,0.0008000800080008001,0.000501002004008016,0.00020153164046755341,0.0003026329062846767,0.00039737730975561295,0.0006001800540162049,0.0005975500448162533,0.0004985044865403788,0.000513347022587269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.01,0.010245078344716753,0.011477045908183632,0.007972892166633447,0.008091775069138584,0.010572511470177539,0.01187308085977482,0.011822958771220695,0.01219756048790242,0.011680143755615454,0.010675071167141115,0.012733195143618597,0.014223746595379805,0.01521104059635338,0.015174354336247614,0.013542851235397498,0.013073852295409182,0.013619854721549637,0.012738214643931796,0.012400443593104143,0.012246963562753036,0.01059001512859304,0.01249118565528357,0.01223705501618123,0.013386066321874049,0.01301452784503632,0.012143290831815421,0.0115,0.011619682732141054,0.012316010814058276,0.012124948623099055,0.008966350997380617,0.00799109852316407,0.008685991314008686,0.006078724464374689,0.0073036518259129565,0.007037297677691766,0.006509112757861006,0.00323788323383588,0.00387173632482875,0.0019051438884989471,0.001187178472497032,0.001091703056768559,0.000807183937039653,0.0012781437420116017,9.917683229197659e-05,0.0,0.0,0.0,0.0,0.0
2,0.01,0.010184722915626561,0.013417442675478121,0.013894482480869915,0.011710996427153633,0.013539074166251866,0.01645595023078467,0.01897722732720735,0.02248437184916314,0.028788484606157537,0.032675152851558587,0.0377454991816694,0.036671368124118475,0.04650449713818479,0.05316809914051569,0.0591187393355415,0.06498740554156171,0.0831353919239905,0.09173545084108244,0.09885151763740771,0.10749820494409683,0.12600785610915857,0.13694068678459936,0.1600474854306065,0.17906510499103093,0.21164697114872777,0.2370091447014524,0.27188990030342436,0.32517443792225054,0.3598302362927277,0.4177156715556069,0.48294600531853393,0.5658952496954933,0.6536059752663157,0.7490289437413858,0.847255369928401,0.9260749308524013,0.9781769954183748,0.9969047346096527,0.9987007362494587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,0.01,0.014584780236134538,0.01692047377326565,0.017173312277931306,0.01693246702106714,0.01870460650681524,0.018892185954500495,0.027635619242579325,0.038515687851971035,0.04460431654676259,0.05443548387096774,0.07184194771502694,0.08930363234998996,0.10872428817509373,0.1375763747454175,0.171283853628282,0.20607757726612735,0.2568961886712992,0.3219870226571641,0.3954092680814205,0.47560975609756095,0.5663049685893775,0.6894402769763416,0.7884839990656388,0.8866848794393634,0.9585414005342004,0.9912897822445561,0.998927383889306,0.9995792131285504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,0.01,0.012082444918265814,0.01635282457879088,0.02849740932642487,0.0382999511480215,0.05543019719415285,0.06863132911392406,0.10046586996151509,0.1368474923234391,0.1863540727382026,0.25226586102719034,0.3304465776293823,0.4213634479900539,0.5228900654001869,0.6384144376409926,0.7659324208725407,0.8696646341463414,0.9478223831327867,0.9825230378137909,0.9964872404173984,0.9998973305954826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.01,0.013758289616945462,0.020031116297160638,0.035042565828548804,0.05761109993967424,0.07454345873665302,0.11013916500994035,0.15201592832254854,0.19953666398066075,0.2764031382015691,0.3853595292709684,0.5168928960665808,0.6743630573248408,0.8093110978757196,0.916910061436197,0.9726759427303892,0.9940731657469855,0.9986958266452648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
